Ticker,Date,Year,Title,Sentiment,Source
HBC,2024-04-19,2024,HBC: Báo cáo thường niên năm 2023,neutral,www.hsx.vn
HBC,2024-04-12,2024,HBC: Nghị quyết HĐQT về việc bổ sung nội dung họp ĐHĐCĐTN 2024,neutral,www.hsx.vn
HBC,2024-04-06,2024,"Lỗ kỷ lục, Xây dựng Hòa Bình (HBC) muốn đổi phương án phát hành cổ phiếu riêng lẻ, hoán đổi nợ",neutral,tapchicongthuong.vn
HBC,2024-04-05,2024,HBC: Thông báo thay đổi nhân sự,neutral,www.hsx.vn
HBC,2024-04-05,2024,HBC: CBTT Nghị quyết HĐQT về việc thay đổi nhân sự,neutral,www.hsx.vn
HBC,2024-04-05,2024,HBC: CBTT Tài liệu họp ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
HBC,2024-04-02,2024,HBC: Giải trình ý kiến kiểm toán ngoại trừ trong BCTC kiểm toán năm 2023,neutral,www.hsx.vn
HBC,2024-04-01,2024,HBC: Giải trình chênh lệch lợi nhuận sau thuế năm 2023 kiểm toán so với năm 2022,neutral,www.hsx.vn
HBC,2024-04-01,2024,HBC: Giải trình chênh lệch số liệu trong BCTC năm 2023 trước và sau kiểm toán,negative,www.hsx.vn
HBC,2024-03-25,2024,HBC: CBTT Nghị quyết HĐQT thông qua chuyển nhượng 100% phần vốn góp của CT TNHH MTV Máy xây dựng Matec,neutral,www.hsx.vn
HBC,2024-03-22,2024,Nhà thầu xây dựng Việt Nam chưa hết điêu đứng,neutral,vneconomy.vn
HBC,2024-03-19,2024,HBC: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2024,negative,www.hsx.vn
HBC,2024-03-14,2024,HBC: Nghị quyết HĐQT về việc thông qua kế hoạch tổ chức họp ĐHĐCĐ thường niên 2024,neutral,www.hsx.vn
HBC,2024-03-07,2024,Xây dựng Hòa Bình (HBC) xúc tiến khai phá thị trường xây dựng tiềm năng nhất thế giới,neutral,tapchicongthuong.vn
HBC,2024-02-26,2024,HBC: CBTT Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ bằng hình thức lấy ý kiến cổ đông bằng văn bản,neutral,www.hsx.vn
HBC,2024-02-21,2024,"Đầu năm 2024, HBC vừa trúng thầu, vừa đòi được nợ",neutral,vneconomy.vn
HBC,2024-02-21,2024,HBC: Thông báo nhận được Bản án có hiệu lực số 01/2023/KDTM-ST của Tòa án nhân dân thành phố Vũng Tàu,negative,www.hsx.vn
HBC,2024-02-19,2024,HBC: CBTT về việc trúng thầu dự án Kenya,neutral,www.hsx.vn
HBC,2024-02-07,2024,"Lỗ hợp nhất hơn 700 tỷ, HBC vẫn chi 75 tỷ mua lại trái phiếu trước hạn",neutral,vneconomy.vn
HBC,2024-02-03,2024,"HOSE lưu ý 3 mã cổ phiếu HBC, POM và HNG có khả năng bị hủy niêm yết",positive,vneconomy.vn
HBC,2024-02-02,2024,HBC: Lưu ý Công ty về khả năng hủy niêm yết,positive,www.hsx.vn
HBC,2024-01-31,2024,HBC: Giải trình biện pháp và lộ trình khắc phục tình trạng chứng khoán bị cảnh báo và kiểm soát,negative,www.hsx.vn
HBC,2024-01-30,2024,HBC: Báo cáo tình hình quản trị công ty năm 2023,neutral,www.hsx.vn
HBC,2024-01-25,2024,HBC: Nghị quyết HĐQT về việc thông qua tờ trình lấy ý kiến cổ đông bằng văn bản và tài liệu,neutral,www.hsx.vn
HBC,2024-01-23,2024,Nhiều dự án bất động sản dở dang cần được hoàn thiện,neutral,vneconomy.vn
HBC,2024-01-18,2024,"Từ 19/1, cổ phiếu HBC được giao dịch toàn thời gian",neutral,vneconomy.vn
HBC,2024-01-18,2024,HBC: Quyết định về việc chuyển cổ phiếu từ diện hạn chế giao dịch sang diện kiểm soát,negative,www.hsx.vn
HBC,2024-01-18,2024,HBC: Thông báo về việc xử lý vi phạm đối với cổ phiếu,negative,www.hsx.vn
HBC,2024-01-03,2024,HBC: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,negative,www.hsx.vn
GIL,2025-07-29,2025,GIL: Thông báo về ngày đăng ký cuối cùng tham dự ĐHĐCĐ bất thường năm 2025,negative,www.hsx.vn
GIL,2025-07-23,2025,GIL: Nghị quyết HĐQT về việc phê duyệt triệu tập ĐHĐCĐ bất thường năm 2025,positive,www.hsx.vn
GIL,2025-06-30,2025,GIL: Nghị quyết HĐQT về việc chọn Công ty kiểm toán BCTC năm 2025,positive,www.hsx.vn
GIL,2025-05-05,2025,GIL: Nghị quyết HĐQT về việc phê duyệt BCTC quý 1/2025,neutral,api.hsx.vn
GIL,2025-05-05,2025,GIL: Giải trình KQKD quý 1/2025 so với cùng kỳ năm trước,negative,api.hsx.vn
GIL,2025-04-17,2025,GIL: Thông báo thay đổi nhân sự công ty,neutral,www.hsx.vn
GIL,2025-04-16,2025,"Công ty Gilimex (GIL): Có khách hàng chiến lược mới, tự tin lãi năm nay tăng gần 6 lần",positive,tapchicongthuong.vn
GIL,2025-04-15,2025,GIL: Nghị quyết HĐQT về việc bổ sung tài liệu họp ĐHĐCĐ thường niên 2025,neutral,www.hsx.vn
GIL,2025-04-14,2025,GIL: Thông báo về việc nhận được hồ sơ đề cử ứng cử viên bầu bổ sung thành viên HĐQT nhiệm kỳ 2023-2028,negative,www.hsx.vn
GIL,2025-04-10,2025,GIL: Nghị quyết HĐQT về việc thông qua sửa đổi nội dung tài liệu trình ĐHĐCĐ thường niên năm 2025,positive,www.hsx.vn
GIL,2025-04-08,2025,GIL: Nghị quyết HĐQT về việc thông qua bổ sung tài liệu trình ĐHĐCĐ thường niên 2025,neutral,www.hsx.vn
GIL,2025-03-28,2025,"Khoe khách hàng lớn, Công ty Gilimex (GIL) muốn làm 10 nhà máy thú nhồi bông",positive,tapchicongthuong.vn
GIL,2025-03-26,2025,GIL: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,neutral,www.hsx.vn
GIL,2025-03-26,2025,GIL: Báo cáo thường niên năm 2024,positive,www.hsx.vn
GIL,2025-03-26,2025,GIL: Nghị quyết HĐQT về việc thông qua tài liệu trình ĐHĐCĐ thường niên 2025,positive,www.hsx.vn
GIL,2025-03-26,2025,GIL: Giải trình BCTC HN và Cty mẹ năm 2024 sau kiểm toán so với cùng kỳ năm trước,negative,www.hsx.vn
GIL,2025-02-21,2025,GIL: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,negative,www.hsx.vn
GIL,2025-02-19,2025,GIL: Đính chính BCTC riêng quý 4/2024,neutral,www.hsx.vn
GIL,2025-02-18,2025,GIL: Nghị quyết HĐQT về kế hoạch tổ chức họp ĐHĐCĐ thường niên 2025,neutral,www.hsx.vn
GIL,2025-02-03,2025,GIL: Giải trình KQKD quý 4/2024 so với cùng kỳ năm trước,negative,www.hsx.vn
GIL,2025-02-03,2025,GIL: Nghị quyết HĐQT về việc phê duyệt BCTC riêng quý 4/2024,positive,www.hsx.vn
GIL,2025-01-03,2025,GIL: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,positive,www.hsx.vn
GIL,2024-12-31,2024,GIL: Quyết định về việc thay đổi đăng ký niêm yết,positive,www.hsx.vn
GIL,2024-12-25,2024,"Bóc quà Noel, tiền vào kéo thanh khoản kỷ lục 3 tháng, cổ phiếu tăng rực rỡ",positive,vneconomy.vn
GIL,2024-12-17,2024,Công ty Gilimex (GIL) dự kiến bàn giao tới 60 ha đất công nghiệp tại Huế trong năm sau,positive,tapchicongthuong.vn
GIL,2024-12-12,2024,GIL: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 27,positive,www.hsx.vn
GIL,2024-11-29,2024,GIL: Thông báo công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để trả cổ tức của GIL,neutral,www.hsx.vn
GIL,2024-11-29,2024,"GIL: Nghị quyết HĐQT về việc sửa đổi điều lệ, điều chỉnh GCN ĐKDN, ĐKCK bổ sung và NY bổ sung",negative,www.hsx.vn
GIL,2024-11-15,2024,GIL: Báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức,positive,www.hsx.vn
GIL,2024-11-15,2024,GIL: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,negative,www.hsx.vn
GIL,2024-11-04,2024,"Cách xa mục tiêu lãi năm, Công ty Gilimex (GIL) vẫn chốt chia cổ tức 45% bằng cổ phiếu",neutral,tapchicongthuong.vn
GIL,2024-11-01,2024,GIL: Thông báo ngày ĐKCC phát hành cổ phiếu để trả cổ tức năm 2023,negative,www.hsx.vn
GIL,2024-10-31,2024,GIL: Giải trình KQKD 9 tháng đầu năm 2024 so với cùng kỳ năm trước,positive,www.hsx.vn
GIL,2024-10-28,2024,GIL: Nghị quyết HĐQT về việc chốt ngày ĐKCC thực hiện phát hành cổ phiếu để trả cổ tức năm 2023,neutral,www.hsx.vn
GIL,2024-10-28,2024,GIL: Thông báo phát hành cổ phiếu để trả cổ tức,neutral,www.hsx.vn
GIL,2024-10-25,2024,GIL: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công đoàn GIL,neutral,www.hsx.vn
GIL,2024-10-23,2024,GIL: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công đoàn GIL,neutral,www.hsx.vn
GIL,2024-10-21,2024,GIL: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Nguyễn Việt Cường,neutral,www.hsx.vn
GIL,2024-10-07,2024,GIL: Thông báo nhận được công văn của UBCKNN về việc chuyển quyền sở hữu cổ phiếu GIL do Công đoàn thu hồi cổ phiếu thưởng,negative,www.hsx.vn
GIL,2024-10-06,2024,"Chưa kịp chia cổ tức, thành viên HĐQT Công ty Gilimex (GIL) đã muốn thoái vốn và xin từ nhiệm",neutral,tapchicongthuong.vn
GIL,2024-10-03,2024,GIL: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Việt Cường,neutral,www.hsx.vn
GIL,2024-10-01,2024,GIL: Thông báo đơn xin từ nhiệm của Thành viên HĐQT,neutral,www.hsx.vn
GIL,2024-09-22,2024,Công ty Gilimex (GIL) muốn phát hành hơn 31 triệu cổ phiếu để trả cổ tức,neutral,tapchicongthuong.vn
GIL,2024-09-20,2024,GIL: Công văn của UBCKNN về việc nhận được tài liệu báo cáo kết quả giao dịch bán cổ phiếu quỹ,positive,www.hsx.vn
GIL,2024-09-18,2024,GIL: Nghị quyết HĐQT về việc triển khai thực hiện phương án phát hành cổ phiếu để trả cổ tức năm 2023,neutral,www.hsx.vn
GIL,2024-09-13,2024,"Chậm giải trình chênh lệch lợi nhuận, Công ty Gilimex (GIL) bị HoSE nhắc nhở",positive,tapchicongthuong.vn
GIL,2024-09-12,2024,GIL: Nhắc nhở chậm CBTT giải trình chênh lệch LNST TNDN tại BCTC soát xét bán niên năm 2024,negative,www.hsx.vn
GIL,2024-08-30,2024,GIL: Giải trình BCTC HN soát xét bán niên năm 2024 trước và sau soát xét,neutral,www.hsx.vn
GIL,2024-08-16,2024,GIL: CBTT giao dịch bán cổ phiếu quỹ,neutral,www.hsx.vn
GIL,2024-08-15,2024,GIL: Thông báo công văn của UBCKNN về việc nhận được tài liệu báo cáo giao dịch bán cổ phiếu quỹ của GIL,positive,www.hsx.vn
GIL,2024-07-31,2024,GIL: Nghị quyết HĐQT về việc phê duyệt BCTC riêng quý 2/2024,neutral,www.hsx.vn
GIL,2024-07-31,2024,GIL: Giải trình chênh lệch lợi nhuận sau thuế quý 2/2024 so với quý 2/2023,neutral,www.hsx.vn
GIL,2024-07-29,2024,GIL: Báo cáo về thay đổi sở hữu của cổ đông lớn Lê Anh Thư,negative,www.hsx.vn
GIL,2024-07-16,2024,GIL: Quyết định về việc thay đổi đăng ký niêm yết,positive,www.hsx.vn
GIL,2024-07-08,2024,GIL: Báo cáo kết quả giảm vốn điều lệ do hủy số lượng CP quỹ,negative,www.hsx.vn
GIL,2024-07-08,2024,GIL: Thông báo thay đổi giấy chứng nhận ĐKDN lần thứ 16,neutral,www.hsx.vn
GIL,2024-07-03,2024,GIL: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Việt Cường,neutral,www.hsx.vn
GIL,2024-06-28,2024,GIL: Nghị quyết HĐQT về việc lựa chọn đơn vị kiểm toán cho năm 2024,neutral,www.hsx.vn
GIL,2024-06-26,2024,GIL: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 26,neutral,www.hsx.vn
GIL,2024-06-17,2024,GIL: CBTT Nghị quyết HĐQT về việc phê duyệt phương án chào bán cổ phiếu quỹ,neutral,www.hsx.vn
GIL,2024-06-10,2024,Công ty Gilimex (GIL) sẽ đầu tư 5.000 tỷ đồng cho mảng khu công nghiệp và may mặc,neutral,tapchicongthuong.vn
GIL,2024-06-06,2024,GIL: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Việt Cường,neutral,www.hsx.vn
GIL,2024-06-05,2024,GIL: CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
GIL,2024-06-04,2024,GIL: Báo cáo kết quả giao dịch mua lại cổ phiếu quỹ,positive,www.hsx.vn
GIL,2024-06-04,2024,GIL: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,negative,www.hsx.vn
GIL,2024-06-04,2024,"GIL: Nghị quyết HĐQT về việc sửa đổi, bổ sung tài liệu trình ĐHĐCĐ thường niên 2024",neutral,www.hsx.vn
GIL,2024-05-07,2024,GIL: Thông báo tổ chức ĐHĐCĐ thường niên năm 2024 lần 1 không thành công,negative,www.hsx.vn
GIL,2024-05-04,2024,"GIL: CBTT Nghị quyết HĐQT về việc sửa đổi, bổ sung Tài liệu trình ĐHĐCĐ thường niên năm 2024",neutral,www.hsx.vn
GIL,2024-05-02,2024,GIL: Nghị quyết HĐQT về việc phê duyệt BCTC riêng quý 1/2024,neutral,www.hsx.vn
GIL,2024-05-02,2024,GIL: Giải trình chênh lệch lợi nhuận sau thuế quý 1/2024 so với quý 1/2023,neutral,www.hsx.vn
GIL,2024-04-20,2024,"Công ty Gilimex (GIL): Dồn lực cho mảng khu công nghiệp, mục tiêu lãi năm nay tăng gấp đôi",positive,tapchicongthuong.vn
GIL,2024-04-16,2024,GIL: Báo cáo thường niên năm 2023,neutral,www.hsx.vn
GIL,2024-04-16,2024,GIL: Nghị quyết HĐQT về việc thông qua tài liệu trình ĐHĐCĐ thường niên 2024,neutral,www.hsx.vn
GIL,2024-04-16,2024,GIL: Thông báo tham dự ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
GIL,2024-04-12,2024,GIL: Đính chính BCTC riêng kiểm toán năm 2023,neutral,www.hsx.vn
GIL,2024-04-11,2024,GIL: Báo cáo về ngày trở thành cổ đông lớn Lê Anh Thư,neutral,www.hsx.vn
GIL,2024-04-08,2024,GIL: Báo cáo về ngày không còn là cổ đông lớn Lê Anh Thư,neutral,www.hsx.vn
GIL,2024-04-01,2024,GIL: Giải trình BCTC năm 2023 sau kiểm toán,neutral,www.hsx.vn
GIL,2024-04-01,2024,GIL: Giải trình chênh lệch lợi nhuận sau thuế năm 2023 so với năm 2022,neutral,www.hsx.vn
GIL,2024-03-27,2024,GIL: CBTT Nghị quyết HĐQT về việc thu hồi cổ phiếu ESOP 2019 và 2022,neutral,www.hsx.vn
GIL,2024-03-27,2024,GIL: Thông báo mua lại cổ phiếu,positive,www.hsx.vn
GIL,2024-03-26,2024,GIL: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2024,negative,www.hsx.vn
GIL,2024-03-19,2024,GIL: Báo cáo về thay đổi sở hữu của cổ đông lớn Lê Anh Thư,negative,www.hsx.vn
GIL,2024-03-18,2024,GIL: CBTT Nghị quyết HĐQT thông qua kế hoạch tổ chức ĐHĐCĐ thường niên 2024,neutral,www.hsx.vn
GIL,2024-01-18,2024,GIL: Nghị quyết HĐQT về việc thu hồi cổ phiếu ESOP 2019,neutral,www.hsx.vn
GIL,2024-01-18,2024,GIL: Nghị quyết HĐQT về việc thu hồi cổ phiếu ESOP 2022,neutral,www.hsx.vn
SHN,2025-07-14,2025,SHN: Kiều Thị Liễu không còn là cổ đông lớn,negative,hnx.vn
SHN,2025-04-17,2025,SHN: Báo cáo sở hữu của cổ đông lớn - Kiều Thị Liễu,negative,hnx.vn
SHN,2025-03-07,2025,SHN: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2025,neutral,hnx.vn
SHN,2024-12-20,2024,SHN: Trần Thị Hòa không còn là cổ đông lớn,negative,hnx.vn
SHN,2024-11-14,2024,SHN: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2024,neutral,hnx.vn
SHN,2024-08-14,2024,SHN: Báo cáo sở hữu của cổ đông lớn - Trần Thị Hòa,negative,hnx.vn
SHN,2024-07-05,2024,Hải Phòng phê chuẩn nhà đầu tư cho dự án nhà ở xã hội tại Khu đô thị Cầu Rào 2,negative,vneconomy.vn
SHN,2024-03-11,2024,SHN: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2024,neutral,hnx.vn
KSV,2025-04-03,2025,"Bảng điện chìm trong biển lửa hơn 400 cổ phiếu ""lau sàn"", trên HoSE vẫn còn 3 mã kịch trần",negative,vneconomy.vn
KSV,2025-04-01,2025,Thị trường tăng mạnh nhưng cá nhân không còn mặn mà mua nhiều,positive,vneconomy.vn
KSV,2025-03-05,2025,"KSV: Ngô Quốc Trung - Ủy viên HĐQT, Phó Tổng Giám đốc - đã bán 5.100 CP",negative,hnx.vn
KSV,2025-03-03,2025,"KSV: Trịnh Văn Tuệ - Ủy viên HĐQT, Tổng Giám đốc - đã bán 10.200 CP",negative,hnx.vn
KSV,2025-02-19,2025,"KSV: Trịnh Văn Tuệ - Ủy viên HĐQT, Tổng Giám đốc - đăng ký bán 10.200 CP",negative,hnx.vn
KSV,2025-02-17,2025,KSV: Đặng Đức Hưng - Ủy viên HĐQT - đăng ký bán 3.000 CP,negative,hnx.vn
KSV,2025-02-17,2025,"KSV: Ngô Quốc Trung - Ủy viên HĐQT, Phó Tổng Giám đốc - đăng ký bán 5.100 CP",negative,hnx.vn
KSV,2025-02-14,2025,KSV: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2025,neutral,hnx.vn
KSV,2025-02-12,2025,"Khoáng sản TKV (KSV): Vốn hoá vượt 1,8 tỷ USD, sẽ làm tổ hợp khai thác mỏ - luyện kim",positive,tapchicongthuong.vn
KSV,2025-02-10,2025,"Tháng 1/2025, thanh khoản trên HNX sụt giảm mạnh",negative,vneconomy.vn
KSV,2025-02-07,2025,"Đề xuất quy định mới về cấp giấy phép khai thác khoáng sản, doanh nghiệp ""ngóng"" tin vui?",neutral,vneconomy.vn
KSV,2025-01-14,2025,KSV: Nguyễn Nam Hưng - Thành viên BKS - đăng ký bán 1.000 CP,negative,hnx.vn
KSV,2025-01-14,2025,KSV: Lương Văn Lĩnh - Trưởng Ban kiểm soát - đăng ký bán 1.000 CP,negative,hnx.vn
KSV,2025-01-10,2025,Đảng ủy Tổng Công ty Khoáng sản quyết tâm thực hiện thắng lợi nhiệm vụ năm 2025,neutral,tapchicongthuong.vn
KSV,2025-01-06,2025,"Khoáng sản TKV (KSV) ước lãi năm 2024 cao kỷ lục, nắm mỏ đất hiếm lớn nhất cả nước",positive,tapchicongthuong.vn
KSV,2024-12-01,2024,"Vượt nhiều thách thức, Tổng công ty Khoáng sản - TKV ước đạt doanh thu gần 12.000 tỷ đồng sau 11 tháng đầu năm",positive,tapchicongthuong.vn
KSV,2024-11-06,2024,KSV: Nguyễn Văn Hải - Chủ tịch HĐQT - đã bán 10.000 CP,negative,hnx.vn
KSV,2024-10-04,2024,KSV: Nguyễn Văn Hải - Chủ tịch HĐQT - đăng ký bán 10.000 CP,negative,hnx.vn
KSV,2024-09-28,2024,Mở thêm cơ hội hợp tác Lốp đặc chủng DRC với Tập đoàn công nghiệp Than – Khoáng sản Việt Nam,positive,tapchicongthuong.vn
KSV,2024-09-16,2024,KSV: Lý Xuân Tuyên - Phó Tổng Giám đốc - đã bán 13.000 CP,negative,hnx.vn
KSV,2024-08-08,2024,KSV: Lý Xuân Tuyên - Phó Tổng Giám đốc - đăng ký bán 18.000 CP,negative,hnx.vn
KSV,2024-07-29,2024,KSV: Ngày đăng ký cuối cùng trả cổ tức bằng tiền mặt,negative,hnx.vn
KSV,2024-02-23,2024,KSV: Ngày đăng ký cuối cùng Đại hội đồng cổ đông thường niên năm 2024,neutral,hnx.vn
MSR,2025-07-31,2025,"Giá Vonfram thế giới lập kỷ lục lịch sử, lợi thế đang thuộc về doanh nghiệp Việt Nam",positive,vneconomy.vn
MSR,2025-07-28,2025,Đằng sau việc Chính phủ Mỹ tích cực mua cổ phần doanh nghiệp,positive,vneconomy.vn
MSR,2025-03-06,2025,"MSR: Nguyễn Thiều Nam - Phó Chủ tịch HĐQT, Thành viên Ban Kiểm toán nội bộ - đã bán 889.042 CP",negative,hnx.vn
MSR,2025-02-26,2025,MSR: Ngày đăng ký cuối cùng Tham dự cuộc họp Đại hội đồng cổ đông thường niên năm 2025,neutral,hnx.vn
MSR,2025-02-18,2025,"Giải mã hiện tượng cổ phiếu khoáng sản ""nổi loạn""",neutral,vneconomy.vn
MSR,2025-02-09,2025,"Lọc hóa dầu Bình Sơn (BSR): Thực hiện loạt dự án lớn, hướng đến mức tăng trưởng hai con số",neutral,tapchicongthuong.vn
MSR,2025-02-07,2025,"MSR: Nguyễn Thiều Nam - Phó Chủ tịch HĐQT, Thành viên Ban Kiểm toán nội bộ - đăng ký bán 889.042 CP",neutral,hnx.vn
MSR,2024-12-18,2024,Masan High-Tech Materials hoàn tất việc thoái vốn tại H.C.Starck,neutral,vneconomy.vn
MSR,2024-11-28,2024,MSR: Ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản,neutral,hnx.vn
MSR,2024-11-16,2024,500 doanh nghiệp sẽ tham gia VINACHEM EXPO 2024,neutral,tapchicongthuong.vn
MSR,2024-06-19,2024,MSR: Ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản,negative,hnx.vn
MSR,2024-05-31,2024,MSR: Mitsubishi Materials Corporation - người có liên quan đến Ủy viên HĐQT - đã bán 109.915.542 CP,negative,hnx.vn
MSR,2024-05-23,2024,MSR: Mitsubishi Materials Corporation - người có liên quan đến Ủy viên HĐQT - đăng ký bán 109.915.542 CP,neutral,hnx.vn
MSR,2024-03-04,2024,MSR: Ngày đăng ký cuối cùng Tham dự cuộc họp Đại hội đồng cổ đông thường niên năm 2024,neutral,hnx.vn
DPM,2025-07-29,2025,DPM: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,neutral,www.hsx.vn
DPM,2025-07-23,2025,DPM: Thông báo ngày ĐKCC để thực hiện quyền phát hành cổ phiếu để tăng vốn cổ phần từ NVCSH,positive,www.hsx.vn
DPM,2025-07-23,2025,DPM: CBTT ngày ĐKCC thực hiện quyền trả cổ tức,neutral,www.hsx.vn
DPM,2025-07-18,2025,DPM: Thông báo phát hành cổ phiếu để tăng vốn cổ phần từ NVCSH,positive,www.hsx.vn
DPM,2025-07-11,2025,DPM: Thông báo ký kết hợp đồng kiểm toán BCTC 2025,neutral,www.hsx.vn
DPM,2025-07-11,2025,"DPM dự chi 586,5 tỷ đồng trả cổ tức năm 2024",neutral,vneconomy.vn
DPM,2025-07-10,2025,DPM: Thông báo về ngày đăng ký cuối cùng chi trả cổ tức bằng tiền năm 2024,negative,www.hsx.vn
DPM,2025-07-04,2025,DPM: Nghị quyết HĐQT về việc triển khai phương án phát hành cổ phiếu,neutral,www.hsx.vn
DPM,2025-07-04,2025,DPM: Nghị quyết HĐQT về việc thực hiện chi trả cổ tức năm 2024,neutral,www.hsx.vn
DPM,2025-06-25,2025,"Căng thẳng Trung Đông đẩy giá phân bón tăng, cổ phiếu phân bón tiềm năng tăng mạnh",positive,vneconomy.vn
DPM,2025-06-18,2025,"EU áp thuế cao lên phân đạm từ Nga, kỳ vọng giá phân bón tăng trong ngắn hạn",neutral,tapchicongthuong.vn
DPM,2025-05-30,2025,DPM: Thông báo thay đổi nhân sự - Thành viên HĐQT,neutral,api.hsx.vn
DPM,2025-05-30,2025,DPM: Biên bản họp và Nghị quyết ĐHĐCĐ bất thường năm 2025,neutral,api.hsx.vn
DPM,2025-05-28,2025,DPM: Nghị quyết HĐQT về việc chấp thuận nội dung chủ yếu các giao dịch với bên có liên quan,neutral,api.hsx.vn
DPM,2025-05-23,2025,"Dự báo nguồn cung ure, DAP trên thế giới vẫn tiếp tục bị thắt chặt",neutral,tapchicongthuong.vn
DPM,2025-05-21,2025,DPM: Giấy xác nhận về việc thay đổi nội dung đăng ký doanh nghiệp,neutral,api.hsx.vn
DPM,2025-05-20,2025,DPM: Thông báo thay đổi nhân sự - Bổ nhiệm lại Phó Tổng Giám đốc,neutral,api.hsx.vn
DPM,2025-05-08,2025,DPM: Thông báo mời họp ĐHĐCĐ bất thường năm 2025,neutral,api.hsx.vn
DPM,2025-04-23,2025,DPM: Thông báo về ngày đăng ký cuối cùng tổ chức ĐHĐCĐ bất thường năm 2025,negative,www.hsx.vn
DPM,2025-04-21,2025,PVFCCo-Phú Mỹ tăng vốn điều lệ - Tạo đà cho phát triển bền vững và dài hạn,positive,tapchicongthuong.vn
DPM,2025-04-18,2025,DPM: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2025,neutral,www.hsx.vn
DPM,2025-04-18,2025,DPM: Nghị quyết HĐQT về việc thông qua kế hoạch triệu tập ĐHĐCĐ bất thường năm 2025,neutral,www.hsx.vn
DPM,2025-04-17,2025,DPM: Báo cáo thường niên năm 2024,neutral,www.hsx.vn
DPM,2025-04-14,2025,"Điểm danh hàng loạt cổ phiếu phòng thủ cổ tức cao, có mã gấp 4 lần lãi suất ngân hàng",positive,vneconomy.vn
DPM,2025-04-11,2025,"Điểm danh loạt cổ phiếu sập ""oan"" với thuế quan, định giá đã rẻ",neutral,vneconomy.vn
DPM,2025-04-10,2025,Đạm Phú Mỹ dự kiến tăng vốn điều lệ và chia cổ tức tiền mặt 15%,negative,vneconomy.vn
DPM,2025-03-27,2025,DPM: Thông báo mời họp ĐHĐCĐ thường niên năm 2025,neutral,www.hsx.vn
DPM,2025-03-05,2025,DPM: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,negative,www.hsx.vn
DPM,2025-02-25,2025,"Trung Quốc và Nga tiếp tục hạn chế xuất khẩu, doanh nghiệp sản xuất phân ure Việt Nam hưởng lợi?",neutral,tapchicongthuong.vn
DPM,2025-02-25,2025,"Trung Quốc và Nga tiếp tục hạn chế xuất khẩu, doanh nghiệp phân ure Việt Nam hưởng lợi",neutral,tapchicongthuong.vn
DPM,2025-02-24,2025,DPM: CBTT ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,neutral,www.hsx.vn
DPM,2025-01-06,2025,DPM: Nghị quyết HĐQT về việc chấp thuận gia hạn hợp đồng cung cấp UFC85 giữa PVFCCo và PVCFC,negative,api.hsx.vn
DPM,2025-01-02,2025,"Bất chấp khó khăn, doanh nghiệp phân bón Việt Nam vẫn “sống khoẻ” trong năm 2025?",neutral,tapchicongthuong.vn
DPM,2024-12-16,2024,DPM: Thông báo thay đổi nhân sự người nội bộ,neutral,www.hsx.vn
DPM,2024-11-28,2024,"Áp thuế 5% với phân bón, những doanh nghiệp nào nằm ngoài ""cuộc vui""?",neutral,vneconomy.vn
